image_source,image_label,cluster,pc1,pc2,pc3,combined_vector
5_17_crop_2,Tumor Cells,0,3.2640515691867695,0.2744651804592613,3.2640515691867695,"[ 0.53861001  0.87358605 -0.00540831 -0.35958523  0.83096922  0.70288747
  0.8653376  -0.63626501  1.53438054  1.09874302 -0.58809207 -0.31104339
  0.03258065 -0.4034419   0.06507983 -0.99203868 -0.61107632  0.77590749
  0.32311545  1.1061112   0.46652156  0.95326859  1.13520773  0.6577356
  0.75729054 -0.69415679  0.5283829   0.53465213 -0.5081642   0.20391617
 -0.37533026  1.30692826 -2.20459638 -0.69433122]"
5_17_crop_3,Tumor Cells,0,4.93205690918533,-0.4115545106983294,4.93205690918533,"[ 1.20400772  1.35048101  0.33568653  0.2442623   1.30831882  1.32157326
  1.50698971 -0.93477733  0.87844199  0.97788135 -0.38573241 -0.50237264
 -0.33307577 -0.59541528 -0.18583425 -1.12221612 -1.50653268 -1.74830923
  0.62781153  0.35033075  1.41015405  1.40782568  1.22758045  0.56450051
  0.98596918  0.58571895  0.41607517  0.19542615 -0.80169815 -0.24886002
  1.29669614  0.22128605 -3.12470542 -1.48125527]"
5_4_crop_1,Tumor Cells,0,0.6382355465115612,-1.3107858878219916,0.6382355465115612,"[-0.50861864 -0.56963033 -0.09843418 -0.35958523  0.08755593 -0.10769021
 -0.54499286 -0.47691872 -0.14647529  1.39915038 -1.76354699 -0.79092362
 -1.03928463 -1.02699297 -0.96989702 -0.41772646 -0.15371067  0.65007448
 -0.10427942  0.44214287 -0.59523365 -0.1301365  -0.16632431  0.06631493
 -0.9787969   0.87581125  2.08269607  0.91795602  0.48166214 -0.57846968
 -0.31323859 -0.995187   -0.82274694 -0.27710043]"
5_4_crop_2,Tumor Cells,0,1.8776541998227658,0.08639921151843673,1.8776541998227658,"[-0.3033767  -0.19258021 -0.28448592 -0.35958523 -0.4680477   0.67166886
  0.42432254 -1.41740009  1.22231557  2.31539866 -1.57714179 -0.68786932
 -0.43372116 -0.71303013 -0.612174   -0.42538396  0.04849129  1.27964675
 -0.12299051  0.74591675 -0.34488572 -0.29172426  1.23270237  0.56283701
  0.15361058  1.57497763  0.08774467 -0.12929195  0.5634948   1.55191333
 -0.37732212 -0.89620683 -0.18887445  2.19688193]"
5_4_crop_4,Tumor Cells,1,-0.12018282281610153,-0.8239651198455108,-0.12018282281610153,"[-0.73791585 -0.59801335 -0.68759801  0.2442623  -1.02365132 -0.32411887
 -0.50157447 -0.4206875   0.93277541  0.73001347 -0.45671159 -0.87238002
 -0.75523829 -0.73428992 -0.53955738 -0.37943898  0.35446347  2.53542465
 -0.11787749  1.11623763 -0.51883207 -0.55443603  1.22729895  0.93087022
 -1.0565514  -1.31618238  0.52150411 -0.17187132  0.19709083  1.01713627
 -2.22767261  1.96713594 -0.64970367 -0.16962224]"
5_5_crop_1,Tumor Cells,1,0.11860180756234043,-1.0449222033535963,0.11860180756234043,"[-0.4366586  -0.23077257 -0.5325549   0.2442623  -0.02982512 -0.15547188
 -0.08477426 -0.33676051 -0.09897137  0.89277782 -0.12471382 -0.62185102
 -0.91331081 -1.03966687 -1.03447696 -0.44069895  0.28293435  3.10135893
 -0.09755233  1.33040075 -0.44351699  0.01630611  1.21209987  1.02502577
  1.32244234 -1.15021963 -1.42720882 -0.03201807 -2.17275082 -1.4635124
 -0.64639184 -1.30475307  0.09111789 -1.66541739]"
5_5_crop_2,Tumor Cells,1,-1.887507339244779,-0.019587513724611937,-1.887507339244779,"[-1.10950605 -0.76381479 -1.09071011 -0.35958523 -1.29754043 -0.7928579
 -0.51024528 -0.05356186  0.41313615  0.6981387  -0.25929849 -0.2137873
 -0.44846349 -0.4293486  -0.52920203  0.03406582  1.06337152  4.47524437
 -0.42461215  0.88747951 -0.95744847 -0.75885458  1.52824735 -0.64243226
  3.2198086   0.18590974 -1.58064641  1.25933349  0.2719703  -0.09771713
 -1.3623469   0.05545205 -0.36119758 -0.22923366]"
5_5_crop_3,Tumor Cells,1,-1.2037992600317442,-0.23690590694090807,-1.2037992600317442,"[-1.07209813 -0.72909519 -1.02869286  0.84810982 -1.54012793 -0.60520255
 -0.27817388 -0.31368736  0.74475307  1.35281756 -1.25277624 -0.50549256
 -0.511663   -0.68388215 -0.75538121 -0.37178148  1.17255509  5.60709122
 -0.36814061  1.21933007 -0.80403044 -0.69441708  1.70329428 -0.55551751
  0.22151169 -0.55992904 -1.67827941  0.93460183 -0.59627121  0.77837002
  1.20008712 -0.74369927  0.24043146 -1.22027313]"
5_5_crop_4,Tumor Cells,1,-1.0760716078326868,-0.5830054001953917,-1.0760716078326868,"[-0.9587109  -0.74524489 -0.90465837  0.2442623  -1.43057228 -0.48588984
 -0.43541887 -0.39803188  0.72790133  1.16287552 -0.15534537 -0.42299073
 -0.52361532 -0.6917716  -0.65216891 -0.18800158  0.58583637  3.10523861
 -0.25898707  0.85039707 -0.87469793 -0.8153732   1.39611012  1.15366472
  1.48623528 -0.52104611 -2.5538406   1.92219177 -1.75311588 -2.2113878
  2.82888748 -1.55277617 -0.90708783  1.34133884]"
5_6_crop_2,Tumor Cells,0,2.609367096820852,-0.27102680175095545,2.609367096820852,"[-2.59147539e-02  1.85540994e-01 -4.70537654e-01 -3.59585226e-01
 -6.89521371e-02  7.29798649e-01  1.06976350e+00 -1.12768271e+00
  1.76788937e+00  9.22366810e-01 -1.60881299e-01 -6.88372867e-01
 -4.51166860e-01 -5.66698369e-01 -4.69050339e-01 -9.53751198e-01
 -9.85455643e-01  2.74943000e-03  3.87005144e-01  7.28736432e-01
  3.64874844e-01  2.05493209e-01  1.67625887e+00 -5.05496192e-01
  1.56394856e+00 -8.48392971e-03 -2.78591738e+00  1.75546913e+00
 -6.24095494e-01 -1.96343015e+00  1.61605475e+00  7.47532217e-01
 -8.35568542e-01  7.78824238e-01]"
5_6_crop_3,Tumor Cells,0,2.8331350973156733,-0.25885632646700923,2.8331350973156733,"[ 0.47154026  0.55825631  0.08761755 -0.35958523  0.18928617  0.9013826
  0.91431252 -0.98985681  0.94954452  1.12057537 -0.74438952 -0.55988507
 -0.31600085 -0.58633621 -0.30190754 -0.78528628 -0.86660129 -0.80921213
  0.19899349  0.29511488  0.48102151  0.21576227  1.42128598 -0.81863846
  0.09467312 -0.69426205 -1.2489943   0.80564461  0.9042652  -0.60389578
  1.73582374 -0.19209402  0.76965135  1.5291476 ]"
5_6_crop_4,Tumor Cells,0,3.4350544479882568,-0.04156988940223309,3.4350544479882568,"[ 0.49932436  1.09027897 -0.28448592 -0.35958523  1.29266801  0.63218976
  1.11858021 -0.67481705  0.25135213  0.78162366 -0.46846029 -0.47201747
 -0.44940437 -0.50197295 -0.32878853 -0.61682136 -0.91628773 -0.90126862
  0.27930307  0.13432695  1.06503999  1.67163586  1.3351802   0.4163699
  1.34289374  0.06395183 -1.27637806  1.81502644 -0.21253742 -2.94397596
  2.24438339 -1.00360669 -0.07422045  0.53068323]"
5_7_crop_1,Tumor Cells,0,3.630176738301813,-0.1097278146225013,3.630176738301813,"[ 0.62061913  0.89394377  0.08761755  0.2442623   0.89357245  1.0845181
  1.32084202 -1.19596636  0.43289515  0.968382   -0.78046015 -0.68585159
 -0.65828907 -0.64057329 -0.49024388 -0.55556139 -0.77576293 -1.09298989
  0.142149    0.00377002  1.05574211  0.83135989  1.33636419  2.05821974
 -0.77007287 -0.19137091 -0.20756778 -2.76975935 -0.71320639 -0.3688223
 -3.55252691 -0.20408878 -0.4205551   2.92709273]"
5_7_crop_2,Tumor Cells,1,0.0911716370326079,-0.21864892610607423,0.0911716370326079,"[-0.05143022 -0.38232775  0.08761755 -0.35958523 -1.14103237 -0.04545267
 -0.64745552 -0.08848984  0.78220722  0.202557   -0.36439254 -1.07854329
 -0.22178963  0.14092169  0.49597485 -0.35646649 -0.55189927 -0.9390139
  0.14590598 -0.31735809 -0.1621402  -0.79440273  1.22611188  0.68037805
 -0.55539562 -1.18169987 -0.29348527 -2.15359635  0.61577399 -0.32907879
 -0.93173254  1.62743296 -0.29210625 -0.33136129]"
5_7_crop_3,Tumor Cells,0,3.443160346701351,1.0421142265899253,3.443160346701351,"[ 0.77857908  0.85158243  0.27366929 -0.96343275  0.71358818  1.16891604
  1.12980047 -1.10309004  1.02769762  1.1194258  -0.75961233 -0.0316852
  0.01505064  0.08319513  0.05097618 -0.7393413  -0.77863141 -0.32835789
  0.30340228  0.37650425  0.94356906  0.67712779  1.1424097   0.38903078
  0.2748148   0.83358516  0.42269541 -1.43860627  0.77937056 -0.95789306
 -1.51260717  0.71326884 -0.52976945  0.31377155]"
5_9_crop_1,Tumor Cells,0,1.907846598320953,-0.13172892551739696,1.907846598320953,"[ 0.42150423  0.30242754  0.33568653 -0.96343275  0.14233375  0.66918503
  0.36143117 -0.71724805  0.3692626   0.6018285  -0.31290554 -0.81101982
 -0.28606519 -0.5919038  -0.14982199 -0.37178148 -0.40419873  0.02373324
  0.10262196 -0.0495155   0.44267873  0.15198819  1.33089849  0.0784855
 -0.2387314   0.59939782 -0.07153907  0.21163282  0.94787778 -0.83579268
 -0.11051533  1.48840679 -0.1749407   0.07889884]"
5_9_crop_2,Tumor Cells,0,1.864574399597471,-1.5640341476964679,1.864574399597471,"[ 0.77115182  0.41357206  0.76980725  0.84810982  0.47882608  0.67633738
  0.30452268 -0.33671747 -0.2600581   0.07047006 -0.77210803 -0.84627709
 -0.22374468 -0.70128973 -0.28516602 -0.24926155 -0.46317923 -1.35140801
  0.04761675 -0.42970184  0.61409933  0.19199974  0.14240964  0.25269254
 -1.34226604 -2.66257572  2.65238133  1.90610402 -0.81565818 -1.61761377
  1.09310217  0.58067146  0.34775611 -0.86744815]"
61464.18.vsi - 20x_001,Lymphocytes,1,-2.28760282489072,1.4216296029052737,-2.28760282489072,"[-0.47820015 -0.88584009  0.08761755  0.84810982 -1.33666745 -0.74931709
 -0.94608444  0.97046623 -1.07143379 -0.66822713 -0.64374579  1.3942261
  1.71400421  1.36557969  1.39647295  0.01875082 -0.21404149 -0.91512728
 -0.08924759 -0.48129284 -0.8353441  -0.90258577  1.35055882  1.74314121
 -0.61004178 -0.10388854 -0.95060033 -0.92749156 -1.41742697 -0.8129095
 -1.14164104 -0.78072161  0.31803828  1.96138202]"
61464.18.vsi - 20x_002,Lymphocytes,1,-3.2602621563641785,2.094267185003309,-3.2602621563641785,"[-1.39870789 -1.15237454 -1.12171873 -0.35958523 -1.67315978 -1.36970647
 -1.16320153  0.69458824 -1.11215199  0.33967431 -0.82760569  1.61974747
  1.39129308  1.49517274  1.09589695  0.53946057  0.41186439 -0.36376099
 -0.32531718 -0.6202023  -1.19692195 -1.13157786  0.39377826 -0.47358222
 -0.92176897  1.52446786  1.01526531 -0.14188827  0.60060172 -0.84243671
 -0.73480363 -0.10229006 -0.87494785  0.00897461]"
62181.18 a301.vsi - 20x_001,Lymphocytes,1,-1.3872612932443094,-3.5885717707636595,-1.3872612932443094,"[-0.7321314  -1.08167489 -0.09843418  0.84810982 -0.26458722 -0.86778063
 -1.31997212  0.76801004 -2.78123161 -0.18481029 -0.58008107 -1.44719983
 -1.35716965 -1.31403217 -1.38563967 -1.01501117 -0.52768675  1.10437056
  0.32282638  1.07812034 -1.07095517 -0.8071992   0.07702106 -0.38487539
 -1.92925562  0.24187093  0.9168489  -0.02656914  2.01280008 -1.46398338
 -0.31774832  0.48079559 -0.82722456 -1.23238547]"
62695.18 a201.vsi - 20x_001,Lymphocytes,1,-0.17404506611539647,-1.9837497317404797,-0.17404506611539647,"[ 0.58748189  0.27767541  0.64577276  1.45195735  0.79184221  0.09230125
  0.24429014  0.70808867 -1.07128509 -0.16601505 -1.41608127 -0.56366785
 -1.2797652  -1.26340219 -1.62983185  1.04485532  0.89439879  0.08603683
 -0.50583636 -0.64194275  0.23533353  0.46496318 -0.35088167 -1.34483152
  0.0706897  -1.18050091 -1.14915716 -1.71533129 -0.52237547 -0.63680942
  0.99962319  1.15969931  0.4415314  -0.15307585]"
62695.18 a201.vsi - 20x_001 (2),Lymphocytes,1,0.474650491509612,-2.7500316576275825,0.474650491509612,"[ 0.84666637  0.33844443  1.23493659  0.84810982  1.15963616  0.28081891
  0.12253261  0.67195066 -1.12393854 -0.47789407  0.0703479  -0.92486039
 -1.41448367 -1.44141278 -1.69550057  0.32505067  0.07719048 -0.9299087
 -0.19717391 -0.48669345  0.11090752  0.56265936 -0.16727    -1.24919626
  0.40486189 -1.03026211 -0.25608199 -1.05646454 -0.03873777  0.32108811
  0.27725406 -0.12948863  1.153747   -0.28399672]"
6_10_crop_1,Tumor Cells,0,3.7049206103105257,-0.9150029595408639,3.7049206103105257,"[ 1.94575672  1.19502871  2.19620389  0.2442623   1.08920753  1.88916473
  1.48273555 -0.85754957  0.82075847  0.72079931 -0.4009293  -0.01761603
 -0.02513801 -0.35923309 -0.41807394 -0.55556139 -0.65036379 -0.30692237
  0.25576766  0.15319995  1.19652029  0.76036589 -1.01673472  0.83830199
  1.41355846 -1.91867987  2.18085156  0.86142258 -0.86042345  0.91389843
  1.54104307  0.60445512  0.52776388  1.03250469]"
6_11_crop_1,Tumor Cells,0,3.390549696833541,1.2532108810889482,3.390549696833541,"[-0.11027366  1.13583541 -1.27676184 -0.35958523  1.32396962  0.52721055
  1.11578205 -1.44609022  0.55650376  1.34832695 -1.69375729 -0.2655672
 -0.01372287  0.04642459  0.45949688 -0.77762878 -0.85508145 -0.36076542
  0.22236481  0.58204974  0.73168553  1.81524048 -0.39851508 -0.44595568
 -0.61969863 -0.57126138  1.21561869 -0.20425488  1.2226305  -0.70810763
 -0.44022494  0.51369002  1.01032983 -1.21891551]"
6_11_crop_2,Tumor Cells,0,1.7621815915456072,0.40885372730579156,1.7621815915456072,"[-0.83871283  0.37072537 -1.43180495 -0.35958523  1.25354099  0.09990577
  0.63582782 -1.48908023  0.02940876  1.15080148 -0.12926887 -0.59890491
 -0.07319918 -0.25451601  0.22168482 -0.99203868 -0.91192487  0.01449022
  0.21880509  0.48457663 -0.08225236  0.93211408 -1.54570589  1.65603099
  0.31190981  0.15665926  0.18907499  0.42609895  1.08543215  0.03914507
 -0.04247589  1.03214853  1.04464749  0.35665263]"
6_11_crop_3,Tumor Cells,0,2.4932081946318547,-0.34533099783482224,2.4932081946318547,"[-0.88261561  0.38394906 -1.64886531  0.84810982  1.2613664  -0.17133539
  0.52523204 -1.16810718  0.43583889  0.85876492 -0.24680776 -0.66719138
 -0.33126715 -0.49230992 -0.07800975 -1.50509093 -1.44604269 -0.82068192
  0.46416926  1.57956388 -0.21456217  0.57410868  0.84627146  1.24925663
 -2.61401272  0.1488173  -0.87953884 -0.33577241 -0.04936118  0.19706745
  0.65650568  2.32359528  1.43428766  1.49052055]"
6_12_crop_1,Tumor Cells,0,3.9305556699428585,1.5045322536177936,3.9305556699428585,"[ 0.30334429  1.20211118 -0.87364975 -0.96343275  1.24571559  0.83957901
  1.39784075 -1.32262383  1.00376508  0.71962739  0.12402086  0.76625505
  0.29707747  0.28260756  0.25114457 -1.09924363 -1.26849156 -1.33137119
  0.45567179  0.41773766  0.83662831  1.49763993  1.08869985 -0.18609112
 -0.81105665  0.335924    0.55219106  2.65336733  0.63675094 -0.22360554
 -0.22362022 -0.37799128 -0.61143166 -0.03533962]"
6_12_crop_2,Tumor Cells,0,4.159859417118415,0.9269729878383666,4.159859417118415,"[ 0.47269964  1.22185434 -0.71860663  0.2442623   1.29266801  1.01909132
  1.69416263 -1.36223869  0.43534178  0.77061582  0.43303566  0.44157663
  0.18729781  0.12465159  0.31523884 -1.11455862 -1.2953432  -1.31144172
  0.48941825  0.43969958  1.39146196  1.6105807   0.91249792  0.18476992
 -0.04933062  1.15121287  0.53937708  1.55776881  0.19419416  0.40668643
 -0.0231639   0.37024071 -0.87722949 -0.22162278]"
6_12_crop_3,Tumor Cells,0,4.057796447356614,0.5604773712540424,4.057796447356614,"[ 0.51345248  1.28806953 -1.09071011  0.84810982  1.0266043   1.03874411
  1.55964664 -1.43158777  0.75453503  1.08950312 -1.07407256  0.28405864
 -0.09419347 -0.14292226 -0.01929584 -0.60150637 -0.74185671 -1.19684271
  0.15261603  0.08610779  1.38444218  1.2542641   1.15582968 -1.65228031
  1.17289837  0.86099321  0.68372686  1.83166992  0.75369278  1.31690137
 -1.02707709  0.85026342 -2.6035284   1.27027487]"
6_12_crop_4,Tumor Cells,0,3.218747127821951,1.1557763605492384,3.218747127821951,"[ 2.37314157e-01  1.02671575e+00 -7.18606635e-01 -3.59585226e-01
  1.06573132e+00  6.42992167e-01  1.06564996e+00 -1.13786339e+00
  5.87735497e-01  7.50198592e-01 -1.07848913e-03  4.27316860e-01
  3.32985778e-01  1.45880032e-01  3.05362262e-01 -9.61408694e-01
 -1.14858009e+00 -9.21894179e-01  4.59563595e-01  3.74870766e-01
  9.01003163e-01  1.24875956e+00  5.77107673e-01 -3.59548614e-01
 -9.24019422e-01 -4.70075913e-01  5.82527167e-01 -3.03602229e-01
  9.20584632e-01 -7.59509248e-01 -2.09049889e-01  1.89898829e+00
 -8.78436645e-01 -1.62680136e+00]"
6_13_crop_1,Tumor Cells,0,4.98496664328593,0.574125059808264,4.98496664328593,"[ 0.81327764  1.01991796  0.27366929  0.84810982  0.89357245  1.5695584
  1.72146774 -1.42555577  2.39410181  1.29821521  0.68452817 -0.10327666
  0.29905793  0.06056026 -0.04373526 -1.64292586 -1.86231921 -1.54688319
  1.02098856  1.38635483  0.82136651  1.21327223  0.87674908  0.99373437
 -0.77833807  1.35466401  0.59449188 -1.12944116  1.44296713 -1.17697955
 -0.50396331  0.22475422 -0.72974499 -0.15020188]"
6_13_crop_2,Tumor Cells,0,3.2243027328386646,1.7895228396905658,3.2243027328386646,"[ 0.96130158  1.08472769  0.1496348  -0.35958523  1.17528696  1.10415236
  1.07747155 -0.88253358  0.52818711  0.79263952 -0.59737635  0.6975673
  0.78440472  0.44591121  0.31322327 -0.78528628 -0.60334501  0.55670696
  0.22924852  0.62422282  0.91997524  1.00749818  0.65081645  2.07074695
 -0.1438696   1.87302165  0.53155697 -0.31648317  0.28855184  1.01371084
 -0.21193404 -0.71865604 -0.09328131 -0.95598749]"
6_13_crop_3,Tumor Cells,0,3.7126070163603617,0.6927415187448329,3.7126070163603617,"[ 0.9638279   1.445047    0.02560031  0.84810982  0.97182648  1.03994569
  1.2299979  -0.96596122 -0.02235376  0.62773426 -0.41013383  0.14970936
  0.30257129 -0.15292115 -0.02414908 -0.76231379 -0.9785732  -0.67794541
  0.2897195   0.33296785  1.43224725  1.61681936  0.91481152  0.38504794
  0.07817405  1.81531048  0.41354792 -1.53718255  1.7171715  -0.67968193
 -1.16403749  0.42443689 -0.31262702 -0.32762335]"
6_13_crop_4,Tumor Cells,0,4.463679579467737,0.6359023411677586,4.463679579467737,"[ 0.38820774  0.87186162 -0.22246867 -0.35958523  1.12833454  1.00358446
  1.5281722  -1.23628916  1.1724127   1.30818741 -1.27951187 -0.02357351
  0.62617258 -0.05761646  0.35154691 -1.48977593 -1.56149739 -0.99838348
  0.66728226  1.14609077  0.86119262  1.00102419  1.54575106  0.4674155
  1.99836374 -0.47794083 -0.24041049  3.49820932  0.79560994 -1.33451504
  0.71822375 -1.76927416  0.75100876  1.58133702]"
6_13_crop_5,Tumor Cells,0,3.9088771456243148,1.0069534720552682,3.9088771456243148,"[ 0.34200542  1.28271799 -0.71860663 -0.96343275  0.60403253  0.79519263
  0.9552765  -1.2872067   0.78824435  1.07462931 -0.60712169  0.04353502
  0.37392052 -0.12353719  0.15716179 -1.48211844 -1.39999491  0.18279877
  0.68119876  1.62991124  0.78431508  1.82989624  0.51548245  1.45666453
 -0.55795408  1.70133202  0.20017784  0.14570001 -0.63329917  0.367918
  0.74057524 -0.85281135  1.13008712 -0.31970211]"
6_13_crop_6,Tumor Cells,0,3.7723538443998295,1.4631947882682357,3.7723538443998295,"[ 0.11511783  0.85123811 -0.47053765 -0.96343275  1.11268374  0.79463409
  1.09413543 -1.36163078  1.10234357  1.27948228 -1.56670826 -0.0042611
  0.51368789  0.1464865   0.46068137 -1.11455862 -1.1164116  -0.19834521
  0.32389762  0.59166635  0.58459754  1.17058312  1.04877973  1.0222112
 -0.68978169  0.48534811  0.92428133  0.14365206  0.56310495  0.88236459
  1.01524373 -0.54417448  0.18554947  1.23144023]"
6_13_crop_7,Tumor Cells,0,4.832459267770281,1.3807566785335519,4.832459267770281,"[ 0.9957621   1.64088694 -0.28448592 -1.56728028  1.35527123  1.17998823
  1.69922619 -1.11491603  0.91817259  1.0678839   0.3679498  -0.1972783
  0.50948589 -0.07851464  0.50407284 -1.5510359  -1.30011295 -0.08314649
  0.5303155   0.93804453  1.5480627   1.68088277  1.87947435  0.27180067
 -0.83984695 -0.40784727 -1.45795786  0.60539511  0.09738914 -0.4874391
  0.79769172 -0.21330915 -0.74465704  1.80105383]"
6_13_crop_8,Tumor Cells,0,5.7519477919226984,0.40378400430367745,5.7519477919226984,"[ 2.21098878  2.05973261  0.89384174  0.2442623   1.20658857  2.05345318
  1.8937942  -1.22114275  0.51853441  0.75272057 -1.03400082 -0.08597543
  0.13622656  0.08106889  0.17245213 -1.00735367 -1.16158025 -0.51656853
  0.54225165  0.48015869  2.24997473  1.52994058  1.45661134  0.03011671
 -1.22379423 -1.10294987  0.35682906  1.84246522  1.56995751  1.00616306
  0.49763777  0.83817309 -0.43370217  1.02565619]"
6_13_crop_9,Tumor Cells,0,3.4378868889611374,1.319509518837049,3.4378868889611374,"[ 0.16887365  0.84205697 -0.59457214 -1.56728028  1.05008051  0.82939748
  1.0433883  -1.42449743  0.48832425  1.24318324 -1.10838683  0.10826648
  0.13757716 -0.03456292 -0.19963123 -0.70871132 -0.74767112 -0.29402553
  0.17366411  0.22894463  0.42806131  1.1737135   1.56851697  0.12184261
 -1.89339829 -0.62381976 -0.87175165  0.63825745  1.07132711  0.54507556
  1.10323378  0.49297114 -0.3522817   1.15090473]"
6_14_crop_2,Tumor Cells,0,3.2360824741542964,-1.2030090006742087,3.2360824741542964,"[-0.17604358  0.62949658 -1.02869286 -0.96343275  1.33179502  0.32756028
  0.75074236 -1.12491476 -0.23945879  0.57079072 -0.14505231 -1.08653147
 -0.85846907 -0.87947198 -0.79861004 -1.50509093 -1.49365227  0.08269259
  0.92017304  1.61473651  0.25508428  0.79131397  2.02075653 -0.89144615
  0.54580703  0.42402276 -1.80908436  2.32577245  1.67794508  1.82088583
  1.18580646 -2.70897163  0.62824217  2.78736152]"
6_14_crop_3,Tumor Cells,0,4.3113869241351,-1.293805220054717,4.3113869241351,"[ 0.64840334  1.22468539 -0.22246867 -0.35958523  0.40057205  0.96764079
  0.99674246 -1.24203351 -0.45747968  0.66327653 -1.43996292 -1.0939641
 -0.77626477 -1.03756786 -1.05399096 -1.3595985  -1.56439284 -1.31300838
  0.65564293  0.86795494  0.97743819  1.25079677  0.87238648  1.47329743
 -1.83365237  1.34177274  0.68392805  0.32339222 -0.22531115  0.19831255
  0.115074   -1.17123269 -0.11974115 -0.22050801]"
6_14_crop_4,Tumor Cells,0,4.79249305635789,-1.510530303527794,4.79249305635789,"[ 1.13038802  1.33338684  0.21165204  0.2442623   0.91704866  1.31819573
  1.04526719 -1.20657325  0.07027359  0.75671403 -0.68450871 -0.97119022
 -0.92208028 -0.8284025  -0.93480105 -1.34428351 -1.67561249 -1.77269253
  0.75883533  0.500779    1.3175114   1.07561104  1.50964592  0.44514495
 -0.70790898 -0.11610403  0.22306469  1.08278737  0.64155757  0.04787373
  0.82707599 -0.87343046 -0.25707158  1.19787595]"
6_14_crop_5,Tumor Cells,0,5.14284227220871,-1.4669038729815482,5.14284227220871,"[ 0.84663525  1.37360873 -0.09843418 -0.35958523  0.97182648  1.2930641
  1.47509209 -1.39642289 -0.35839583  0.71710959 -1.36319907 -1.06892676
 -0.94324514 -0.80971233 -0.89769241 -1.58932338 -1.85584284 -1.58436749
  0.89527748  0.87006414  1.30435658  1.56554826  0.80537251 -0.26524165
 -0.26642476 -0.46623172  1.98371531 -0.45841757  2.65674573  0.4724333
  0.42000949 -0.15736698 -0.42722552 -0.03685753]"
6_14_crop_6,Tumor Cells,0,4.555358141361547,-0.3863495093364943,4.555358141361547,"[ 0.69365362  1.40870503 -0.5325549  -1.56728028  1.08920753  1.0783121
  1.58330921 -1.29425284  0.01384447  0.85412093 -0.47799386 -1.17619337
 -0.84457211 -0.97031614 -0.78684423 -0.83123126 -0.96948072 -0.88909784
  0.25441543  0.36342943  1.37799011  1.57300949  1.15400541  1.06655471
 -1.29960908  1.14387893  0.70238154  1.5093105  -0.40683831  0.32517839
 -0.17098887 -0.10504412 -0.12689264  0.35457758]"
6_16_crop_1,Tumor Cells,0,1.4347129560224814,-1.0468730335111769,1.4347129560224814,"[ 0.54363205 -0.00533694  0.89384174  0.2442623  -0.61673036  0.83910165
  0.4271638  -0.6558589   0.18226873  0.56332843 -0.1443994  -0.09817031
 -0.57334645 -0.63414681 -0.49897095 -0.47898643 -0.541195   -0.76023747
  0.1181239  -0.19284584  0.2150598  -0.23708538  0.41618958 -0.46787464
  0.18028472  0.95772022  2.0805555   0.07608646  0.98296512 -0.85309223
 -0.24577583 -0.02535385 -0.49664033  0.05811074]"
6_16_crop_2,Tumor Cells,0,1.6735450684459015,0.16319148500625494,1.6735450684459015,"[-0.06026902 -0.22285287  0.21165204 -0.35958523 -0.88279406  0.64140138
  0.47989016 -1.02420459  0.96965362  1.25108433 -1.00598768  0.09392177
 -0.1163022  -0.30787621  0.10011854 -0.44069895 -0.66083088 -0.75429949
  0.19542942  0.01096874 -0.00802053 -0.47597052  1.00850477  0.14727452
 -1.27502796  0.91970924  1.04928156  0.7902499   0.08878093  0.49677724
  0.40672303 -0.12480511 -0.42356537  1.33819087]"
6_16_crop_3,Tumor Cells,0,2.827778450830323,0.19479431496502725,2.827778450830323,"[ 0.14462869  0.30987342 -0.28448592  0.2442623   0.97965188  0.8708005
  0.85296659 -1.31954223  0.11481393  1.73854099 -2.36237967  0.03956324
 -0.52644348 -0.51910789 -0.20443276 -0.15737159 -0.29419081 -0.60061083
 -0.02638585 -0.27865319  0.35587151  0.09559609  0.98966585 -0.00612853
 -0.87980848 -0.80825366  0.99373179  0.3354514   0.55199086  1.44168632
  0.49483258  1.36218942 -0.91118262 -0.54593716]"
6_16_crop_4,Tumor Cells,0,2.3695119417013957,0.4338011083568473,2.3695119417013957,"[-0.13996143  0.04442908 -0.28448592  1.45195735  1.30831882  0.57933284
  0.62963838 -1.05095564  0.58809007  1.62173632 -0.82688379 -0.05815607
  0.21894497 -0.40458225  0.63178269 -0.76997129 -0.93033785 -1.00217528
  0.37222103  0.32448115 -0.11429417  0.00401434  1.18482094 -0.01649613
  0.03553933  0.62533574 -0.15973662  0.30452066 -0.09054781 -0.50313696
  0.41293034 -0.26474481  0.49531762 -1.5194212 ]"
6_17_crop_1,Tumor Cells,0,3.40392809947737,-0.7541170241947118,3.40392809947737,"[ 0.58830651  0.74179533  0.08761755  0.2442623   1.31614422  0.90161542
  0.80237832 -0.92397912  0.17253501  1.13318627 -0.89245485 -0.69422785
 -0.80442626 -0.92013634 -0.64346713 -0.90014872 -0.97915956 -0.30071053
  0.35098803  0.41103988  0.60213275  0.92512585  1.42290999  0.61323053
  0.21499793 -1.02881029 -0.93369213 -0.31808584 -0.75619157  0.2374132
 -1.46411617  0.20230216  0.85882681  0.04431136]"
